time/total_timesteps,time/time_elapsed,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
1578440,5959,197292,-274.86181640625,0.22544360160827637,-0.18819387257099152,1335.3480916099998,8096,1835.9700927734375,0.001,264,77.53,,
1578792,5960,197336,-352.24951171875,0.22479914128780365,-0.3942697048187256,1338.96713778,8100,2867.3525390625,0.001,264,77.16,,
1579224,5962,197390,-288.65863037109375,0.22350960969924927,-0.02057066559791565,1340.1823547,8104,4896.4990234375,0.001,264,77.13,,
1579560,5963,197432,-316.31005859375,0.22383618354797363,0.8242110013961792,1297.8912799,8108,3895.912109375,0.001,264,86.35,,
1579688,5963,197448,-360.0762939453125,0.22412855923175812,1.1058026552200317,1354.2845865699999,8112,2227.666748046875,0.001,264,84.37,,
1580000,5964,197487,-296.2159423828125,0.22605976462364197,1.0462969541549683,1354.3288988499999,8113,3867.263671875,0.001,264,84.38,,
1580000,,,,,,,,,,,,48.6,1600.0413776
1580208,5966,197513,-333.0259704589844,0.22881624102592468,0.9640233516693115,1348.4947287100001,8116,2848.958984375,0.001,264,84.72,,
1580560,5967,197557,-277.521240234375,0.23252414166927338,0.3359980583190918,1308.9589282,8120,2263.513427734375,0.001,264,84.79,,
1580896,5968,197599,-288.50146484375,0.23450985550880432,0.6362640857696533,1308.94677811,8124,1254.91552734375,0.001,264,84.71,,
1581144,5969,197630,-296.17718505859375,0.23531557619571686,0.08167368173599243,1269.59562471,8128,2126.132568359375,0.001,264,91.62,,
1581368,5970,197658,-340.31597900390625,0.23571676015853882,-0.09874982386827469,1364.5264778,8132,2286.43701171875,0.001,264,81.8,,
1581688,5971,197698,-308.0801696777344,0.23545880615711212,-0.014226913452148438,1368.93049344,8136,2848.758056640625,0.001,264,81.21,,
1581984,5972,197735,-387.51025390625,0.23468276858329773,-0.026561498641967773,1367.15137394,8140,2475.11328125,0.001,264,81.29,,
1582240,5973,197767,-255.81344604492188,0.2330860197544098,-0.2936753034591675,1412.10922811,8144,2941.31982421875,0.001,264,70.96,,
1582568,5974,197808,-286.8068542480469,0.2305786907672882,0.3747413754463196,1413.23329848,8148,3459.516357421875,0.001,264,71.04,,
1582752,5974,197831,-311.6603088378906,0.22973568737506866,-0.5026559829711914,1347.96589454,8152,2154.56787109375,0.001,264,80.44,,
1583080,5976,197872,-331.50390625,0.23010455071926117,-0.07247482240200043,1345.73052752,8156,2165.177978515625,0.001,264,80.87,,
1583288,5976,197898,-268.07525634765625,0.23087379336357117,0.26959341764450073,1341.78553025,8160,1432.10888671875,0.001,264,81.35,,
1583504,5977,197925,-245.80386352539062,0.23139628767967224,-0.240304097533226,1342.6715965600001,8164,1842.906494140625,0.001,264,81.18,,
1583752,5978,197956,-347.705322265625,0.231382355093956,0.11648108810186386,1287.85908263,8168,3496.974609375,0.001,264,84.61,,
1583888,5978,197973,-266.8317565917969,0.23104627430438995,-0.18378132581710815,1288.2890702599998,8172,1383.2646484375,0.001,264,84.44,,
1584128,5979,198003,-337.9354248046875,0.22962693870067596,-0.5005441308021545,1285.9689615199998,8176,2430.70556640625,0.001,264,84.57,,
1584336,5980,198029,-288.9791259765625,0.22808203101158142,-0.4307968318462372,1302.58967064,8180,2681.35009765625,0.001,264,83.35,,
1584496,5980,198049,-332.5120849609375,0.2264753133058548,-0.6763973832130432,1298.0416360400002,8184,2714.194091796875,0.001,264,83.45,,
1584696,5981,198074,-324.4283447265625,0.2248135656118393,-0.5693234205245972,1296.05306614,8188,1733.5797119140625,0.001,264,83.51,,
1584864,5982,198095,-391.31671142578125,0.22371578216552734,0.14984291791915894,1298.91255849,8192,1699.358642578125,0.001,264,83.45,,
1585064,5983,198120,-337.928466796875,0.22311794757843018,-0.3801513910293579,1299.75947491,8196,4604.2861328125,0.001,264,83.44,,
1585208,5983,198138,-278.48626708984375,0.22298796474933624,-0.2074786126613617,1299.71023549,8200,998.155029296875,0.001,264,83.34,,
1585488,5984,198173,-338.932861328125,0.22275511920452118,-0.24115324020385742,1297.38903853,8204,1693.9078369140625,0.001,264,83.34,,
1585712,5985,198201,-304.298828125,0.22307001054286957,0.4803297817707062,1267.2137695600002,8208,2304.318359375,0.001,264,74.06,,
1585856,5985,198219,-319.40869140625,0.2239007204771042,0.8589571118354797,1264.6260912100001,8212,1982.7149658203125,0.001,264,74.15,,
1586168,5986,198258,-354.6979675292969,0.22734038531780243,-0.02087625116109848,1209.68878432,8216,1536.287109375,0.001,264,73.79,,
1586296,5987,198274,-361.3840637207031,0.22811760008335114,-0.08671432733535767,1247.3321184200001,8220,6489.66162109375,0.001,264,72.5,,
1586568,5988,198308,-321.9851989746094,0.2267800271511078,-0.7257401347160339,1243.7866550400001,8224,1944.5621337890625,0.001,264,72.49,,
1586832,5989,198341,-368.2861633300781,0.22481977939605713,0.2552194893360138,1285.51783195,8228,3626.493896484375,0.001,264,65.28,,
1587056,5989,198369,-419.17462158203125,0.22405852377414703,-0.49172914028167725,1259.0496546400002,8232,1054.4638671875,0.001,264,64.99,,
1587360,5990,198407,-332.72540283203125,0.2218693643808365,-1.0803030729293823,1250.76152787,8236,3607.90576171875,0.001,264,65.69,,
1587696,5992,198449,-354.277099609375,0.2187177538871765,-0.8782667517662048,1249.6038222999998,8240,1064.592041015625,0.001,264,65.71,,
1587816,5992,198464,-350.93389892578125,0.21755315363407135,-1.1621365547180176,1253.54618158,8244,2058.330078125,0.001,264,65.11,,
1588072,5993,198496,-345.8717041015625,0.21478624641895294,-1.4144983291625977,1232.54280381,8248,2593.996337890625,0.001,264,64.61,,
1588296,5994,198524,-308.191650390625,0.21249186992645264,-1.5967211723327637,1263.5754915799998,8252,2534.53076171875,0.001,264,56.61,,
1588544,5994,198555,-241.0027313232422,0.21020562946796417,-0.4841066002845764,1176.3893937,8256,3862.45556640625,0.001,264,59.03,,
1588760,5995,198582,-370.2292175292969,0.20849303901195526,-0.8740953207015991,1180.86839993,8260,2529.20703125,0.001,264,58.66,,
1588960,5996,198607,-349.1051025390625,0.20718933641910553,-0.1251830905675888,1184.6694247499997,8264,1010.2970581054688,0.001,264,58.54,,
1589296,5997,198649,-306.8941345214844,0.20633316040039062,0.11640408635139465,1248.69142075,8268,1774.6231689453125,0.001,264,54.07,,
1589512,5998,198676,-380.1572265625,0.20668476819992065,-0.03392598032951355,1198.92781679,8272,2535.537109375,0.001,264,54.57,,
1589760,5999,198707,-243.90225219726562,0.2080027163028717,0.5355752110481262,1202.93760145,8276,2142.25146484375,0.001,264,54.34,,
1589944,5999,198730,-256.22821044921875,0.2092912346124649,1.0092631578445435,1209.24450552,8280,3081.9150390625,0.001,264,54.29,,
1590000,6000,198737,-308.7288818359375,0.20963801443576813,0.6888622045516968,1209.24450552,8280,1500.011474609375,0.001,264,54.29,,
1590000,,,,,,,,,,,,49.6,1576.981347
1590136,6001,198754,-350.635986328125,0.2108018398284912,0.48603302240371704,1215.0608923600003,8284,1874.246826171875,0.001,264,54.05,,
1590384,6002,198785,-300.3737487792969,0.21223190426826477,0.4898339509963989,1216.87084417,8288,3027.77392578125,0.001,264,54.02,,
1590520,6002,198802,-348.4736022949219,0.213018000125885,0.47989875078201294,1217.1882784799998,8292,6890.275390625,0.001,264,53.94,,
1590888,6003,198848,-262.64300537109375,0.21371270716190338,0.43977880477905273,1215.3451757599998,8296,2341.219482421875,0.001,264,54.21,,
1591120,6004,198877,-292.39544677734375,0.21353523433208466,-0.7254498600959778,1211.21629185,8300,6737.36083984375,0.001,264,54.77,,
1591344,6005,198905,-270.7675476074219,0.21297606825828552,0.3698440194129944,1213.8558024800002,8304,2212.46728515625,0.001,264,54.95,,
1591544,6006,198930,-340.5469055175781,0.21276351809501648,0.18953847885131836,1291.7843950400002,8308,10690.4423828125,0.001,264,54.5,,
1591824,6007,198965,-297.7034606933594,0.2131258100271225,0.33591994643211365,1289.8871897,8312,2358.78662109375,0.001,264,55.09,,
1592024,6007,198990,-386.913330078125,0.213195338845253,-0.969055712223053,1352.3544837599998,8316,1901.5753173828125,0.001,264,54.82,,
1592256,6008,199019,-326.78057861328125,0.21278738975524902,-0.29089251160621643,1366.1596641100002,8320,2450.69384765625,0.001,264,53.92,,
1592504,6009,199050,-328.3741149902344,0.21298395097255707,0.2295895516872406,1364.94295412,8324,1434.294677734375,0.001,264,54.24,,
1592720,6010,199077,-360.9859619140625,0.21350958943367004,0.3131449222564697,1365.3178941699998,8328,2062.28173828125,0.001,264,54.21,,
1592936,6011,199104,-368.2837829589844,0.21373075246810913,0.816644549369812,1391.0566622500003,8332,4103.4921875,0.001,264,54.39,,
1593240,6012,199142,-342.995361328125,0.21442188322544098,-0.11769473552703857,1402.4769723099996,8336,2461.50048828125,0.001,265,53.39,,
1593472,6012,199171,-335.05096435546875,0.21484780311584473,0.5716127157211304,1405.5064669499998,8340,2208.93896484375,0.001,265,53.33,,
1593768,6014,199208,-371.343994140625,0.21648511290550232,0.5131428837776184,1402.55720604,8344,3649.760009765625,0.001,265,53.7,,
1594144,6015,199255,-331.7407531738281,0.21902966499328613,0.29582464694976807,1422.0986486699999,8348,1414.97021484375,0.001,265,54.44,,
1594560,6016,199307,-367.16143798828125,0.22240808606147766,0.481784850358963,1452.0423419499996,8352,2515.8955078125,0.001,265,53.6,,
1594824,6017,199340,-362.02960205078125,0.22396430373191833,0.188928484916687,1528.8809185099997,8356,3646.959228515625,0.001,265,51.72,,
1595024,6018,199365,-392.0603332519531,0.22455261647701263,-0.0751248300075531,1460.17638449,8360,1923.5343017578125,0.001,265,54.96,,
1595208,6019,199388,-410.5206298828125,0.2244386374950409,-0.5429823398590088,1461.43857804,8364,1493.011962890625,0.001,265,54.82,,
1595496,6020,199424,-397.1130676269531,0.22390589118003845,-0.3462875783443451,1460.8694890499996,8368,1290.8743896484375,0.001,265,54.86,,
1595720,6020,199452,-367.95355224609375,0.22334837913513184,0.21403983235359192,1512.04324511,8372,1341.391357421875,0.001,265,54.34,,
1595888,6021,199473,-304.16900634765625,0.22317416965961456,0.34939807653427124,1514.65759389,8376,1455.13916015625,0.001,265,53.96,,
1596096,6022,199499,-405.34991455078125,0.22358106076717377,1.0808292627334595,1311.7459494000002,8380,2996.61376953125,0.001,265,63.49,,
1596240,6022,199517,-375.98358154296875,0.22441689670085907,0.5230726599693298,1310.2043772099998,8384,2157.41259765625,0.001,265,63.41,,
1596472,6023,199546,-413.595703125,0.2254524677991867,0.16510474681854248,1306.8721905300001,8388,1330.979736328125,0.001,265,63.53,,
1596600,6024,199562,-365.38616943359375,0.225722074508667,-0.023629382252693176,1306.6695048600002,8392,2001.477294921875,0.001,265,63.55,,
1596832,6024,199591,-398.496337890625,0.22650116682052612,0.4762454330921173,1308.72033074,8396,4378.22119140625,0.001,265,63.21,,
1597040,6025,199617,-359.7615051269531,0.2274782955646515,0.48763027787208557,1309.52749487,8400,2932.00390625,0.001,265,62.87,,
1597240,6026,199642,-337.75701904296875,0.2288779318332672,-0.11346486210823059,1306.7419431199999,8404,2854.204345703125,0.001,265,63.03,,
1597448,6027,199668,-362.342529296875,0.22999612987041473,-0.6753816604614258,1305.22487545,8408,3307.76513671875,0.001,265,63.23,,
1597640,6027,199692,-368.9075927734375,0.2297947108745575,-0.4538666605949402,1311.22551022,8412,4343.83642578125,0.001,265,62.54,,
1597824,6028,199715,-253.86849975585938,0.22884272038936615,-0.17496228218078613,1311.9090062,8416,4474.92724609375,0.001,265,62.57,,
1597968,6028,199733,-354.783447265625,0.22792787849903107,-0.17938557267189026,1310.6246856900002,8420,2590.166015625,0.001,265,62.59,,
1598232,6029,199766,-219.45623779296875,0.22653870284557343,-0.150943323969841,1316.7999747799997,8424,5360.875,0.001,265,61.99,,
1598376,6030,199784,-280.26654052734375,0.22531118988990784,-0.44956618547439575,1316.53633367,8428,2250.217041015625,0.001,265,62.12,,
1598600,6031,199812,-343.212158203125,0.22368186712265015,-0.1880488395690918,1316.5856878299999,8432,1828.9820556640625,0.001,265,62.15,,
1598720,6031,199827,-377.3010559082031,0.22290873527526855,-0.7738531231880188,1314.1958734199998,8436,1388.721435546875,0.001,265,62.3,,
1598944,6032,199855,-388.22125244140625,0.22093291580677032,0.19870558381080627,1313.6910407,8440,983.5072631835938,0.001,265,62.14,,
1599112,6032,199876,-383.0526123046875,0.21995754539966583,0.22283726930618286,1315.49979591,8444,2540.826416015625,0.001,265,61.72,,
1599288,6033,199898,-262.50946044921875,0.21884644031524658,-0.6590168476104736,1317.79541615,8448,1580.80322265625,0.001,265,61.24,,
1599440,6034,199917,-296.02227783203125,0.21790756285190582,-0.6293586492538452,1324.4996859599999,8452,2937.49609375,0.001,265,60.42,,
1599632,6034,199941,-331.2181091308594,0.21706125140190125,0.11350131034851074,1336.1982587100001,8456,1449.732177734375,0.001,265,59.36,,
1599808,6035,199963,-276.7212829589844,0.216720849275589,0.053079381585121155,1363.50391226,8460,1280.1810302734375,0.001,265,55.99,,
1599960,6036,199982,-385.0574035644531,0.21651116013526917,0.0986788272857666,1363.6080597499997,8464,2396.251953125,0.001,265,55.86,,
1600000,6036,199987,-402.1717529296875,0.21643449366092682,0.14532731473445892,1363.6080597499997,8464,1785.72607421875,0.001,265,55.86,,
1600000,,,,,,,,,,,,42.2,1120.5910962
1600200,6037,200012,-384.7884826660156,0.21603412926197052,-0.2278534173965454,1362.61639649,8468,8320.232421875,0.001,265,55.82,,
1600480,6038,200047,-380.294677734375,0.21518465876579285,0.2762361168861389,1359.5929929899999,8472,4308.55322265625,0.001,265,55.85,,
1600624,6038,200065,-325.28167724609375,0.21493779122829437,-0.757805585861206,1355.47480175,8476,3049.252685546875,0.001,265,55.88,,
1600960,6040,200107,-426.19696044921875,0.2132251262664795,0.14294569194316864,1553.4084909100002,8480,1457.939697265625,0.001,265,46.43,,
1601056,6040,200119,-384.0718078613281,0.21318145096302032,0.21029290556907654,1550.3600459999998,8484,2009.785400390625,0.001,265,46.62,,
1601312,6041,200151,-325.89251708984375,0.2132948637008667,0.1621702015399933,1548.7516589900001,8488,2716.4326171875,0.001,265,46.68,,
1601440,6041,200167,-365.8197021484375,0.2133798450231552,0.618836522102356,1548.7427954100003,8492,2077.2822265625,0.001,265,46.71,,
1601792,6043,200211,-349.20257568359375,0.21450400352478027,0.28647172451019287,1549.1411306199998,8496,1718.2010498046875,0.001,265,46.72,,
1601992,6043,200236,-385.563720703125,0.21595101058483124,1.0084986686706543,1517.93575555,8500,2262.17822265625,0.001,265,49.37,,
1602168,6044,200258,-383.6632995605469,0.21698333323001862,0.021447181701660156,1518.5093233100001,8504,2624.67529296875,0.001,265,49.19,,
1602408,6045,200288,-284.63018798828125,0.21801133453845978,-0.19994643330574036,1519.74900683,8508,2392.4287109375,0.001,265,49.0,,
1602560,6045,200307,-325.31658935546875,0.21865475177764893,-0.1401645839214325,1519.8530559299998,8512,2548.8857421875,0.001,265,49.04,,
1602768,6046,200333,-382.69207763671875,0.2198380082845688,1.5533137321472168,1519.74263471,8516,1473.5946044921875,0.001,265,49.01,,
1603120,6047,200377,-342.77032470703125,0.22361479699611664,0.5072455406188965,1500.5929210900003,8520,1652.08203125,0.001,265,50.3,,
1603304,6048,200400,-362.64129638671875,0.22509117424488068,-0.20036739110946655,1492.07955313,8524,1800.88330078125,0.001,265,51.06,,
1603536,6049,200429,-344.69940185546875,0.22695192694664001,0.025600388646125793,1493.2768869399997,8528,2749.46630859375,0.001,265,50.94,,
1603880,6050,200472,-389.1876525878906,0.23000690340995789,-0.15929175913333893,1493.6067269600003,8532,1191.05419921875,0.001,265,51.01,,
1603944,6050,200480,-381.14990234375,0.23065891861915588,0.2815527319908142,1453.24120643,8536,2053.502685546875,0.001,265,51.91,,
1604320,6052,200527,-337.6673583984375,0.23380684852600098,0.6661368608474731,1453.0203993699997,8540,2532.265869140625,0.001,265,52.13,,
1604432,6052,200541,-440.005859375,0.23470619320869446,0.8655776977539062,1451.6717155600002,8544,4379.064453125,0.001,265,52.57,,
1604752,6053,200581,-417.58563232421875,0.23784680664539337,0.2779794931411743,1450.36772384,8548,3018.459716796875,0.001,265,52.86,,
1604816,6053,200589,-359.1067199707031,0.23814953863620758,0.13633430004119873,1406.1840363700003,8552,2941.68994140625,0.001,265,54.47,,
1605112,6054,200626,-314.90655517578125,0.24006104469299316,-0.011920273303985596,1449.1757333999997,8556,1160.979248046875,0.001,265,54.61,,
1605160,6054,200632,-343.388671875,0.2403647005558014,0.3508208394050598,1447.24251573,8560,4904.744140625,0.001,265,54.52,,
1605440,6055,200667,-383.46142578125,0.24252595007419586,0.27148306369781494,1448.8785786499998,8564,3370.947509765625,0.001,265,54.39,,
1605512,6056,200676,-369.0177917480469,0.24312074482440948,0.0017083138227462769,1451.0473401899999,8568,2385.056884765625,0.001,265,54.28,,
1605816,6057,200714,-293.92547607421875,0.24419333040714264,-0.1838729977607727,1454.60124224,8572,3393.55419921875,0.001,265,54.28,,
1605928,6057,200728,-319.3166809082031,0.24425707757472992,0.5019173622131348,1453.6953337500004,8576,9845.3369140625,0.001,265,54.69,,
1606176,6058,200759,-411.02203369140625,0.24433764815330505,-0.22298724949359894,1458.7312659800002,8580,1677.3511962890625,0.001,265,54.49,,
1606320,6058,200777,-383.4050598144531,0.24406865239143372,-1.0473432540893555,1462.1716473199997,8584,2553.7080078125,0.001,265,54.46,,
1606624,6060,200815,-314.0531005859375,0.24125131964683533,-1.149106740951538,1464.9335317799998,8588,2287.056396484375,0.001,265,54.58,,
1606840,6060,200842,-335.4058837890625,0.23801849782466888,-0.933136522769928,1464.6372512000003,8592,2318.680419921875,0.001,265,54.73,,
1607032,6061,200866,-326.9964599609375,0.2357460856437683,0.7280691266059875,1458.61351081,8596,1565.655517578125,0.001,265,55.2,,
1607208,6061,200888,-446.37188720703125,0.2346648871898651,-0.6148884296417236,1488.9397970500004,8600,4336.13671875,0.001,265,52.81,,
1607392,6062,200911,-367.37738037109375,0.2327304482460022,-1.464914321899414,1491.7842563900006,8604,1557.09521484375,0.001,265,52.49,,
