time/fps,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
273,4312,147243,0.2692244052886963,1.5348234176635742,57.2,1178048,-337.82159423828125,1222.68188563,3637.45068359375,7120,0.001,,
273,4313,147273,0.27307599782943726,1.0111114978790283,56.66,1178288,-373.359130859375,1229.9545842100001,2054.599609375,7124,0.001,,
273,4314,147302,0.2774038016796112,0.7755060195922852,65.71,1178520,-400.4683837890625,1209.58969762,1767.739990234375,7128,0.001,,
273,4314,147321,0.2799686789512634,0.3331085443496704,65.83,1178672,-373.128173828125,1209.44285109,7501.9169921875,7132,0.001,,
273,4316,147361,0.28349608182907104,0.1545296311378479,65.57,1178992,-424.7599792480469,1210.79510157,2656.18798828125,7136,0.001,,
273,4317,147405,0.284686803817749,-0.19655635952949524,64.43,1179344,-448.5543518066406,1220.7100189700002,2082.72509765625,7140,0.001,,
273,4318,147450,0.2828024625778198,-0.6468533277511597,65.11,1179704,-470.09173583984375,1213.08588704,3325.083984375,7144,0.001,,
273,4319,147461,0.2816927134990692,-0.756438672542572,66.15,1179792,-371.4449768066406,1204.47368249,3290.447509765625,7148,0.001,,
273,4319,147487,0.2793995440006256,-0.7027376890182495,66.15,1180000,-342.3843688964844,1204.47368249,2535.53857421875,7148,0.001,,
,,,,,,1180000,,,,,,1290.5853796,89.8
273,4321,147504,0.27792197465896606,-1.5515669584274292,65.81,1180136,-300.185546875,1206.2573968799998,2351.021484375,7152,0.001,,
273,4322,147547,0.27213796973228455,-1.2278400659561157,65.84,1180480,-371.0115966796875,1204.92383316,3821.801025390625,7156,0.001,,
273,4322,147551,0.2716989815235138,-0.8542680740356445,64.77,1180512,-359.7379150390625,1216.31518821,6947.3623046875,7160,0.001,,
273,4323,147601,0.26384100317955017,-1.108587384223938,65.43,1180912,-315.4002685546875,1157.8230996099999,1651.3369140625,7164,0.001,,
273,4324,147628,0.26011818647384644,-1.117074728012085,65.06,1181128,-310.2615966796875,1163.5600700700002,9865.705078125,7168,0.001,,
273,4325,147670,0.2548387348651886,-0.9244049787521362,63.61,1181464,-288.975830078125,1296.2206745899998,2440.99755859375,7172,0.001,,
273,4326,147691,0.2528722286224365,0.21803537011146545,62.86,1181632,-340.08453369140625,1303.8904133500002,5784.54150390625,7176,0.001,,
273,4327,147723,0.250894159078598,-0.912707507610321,63.44,1181888,-332.5227966308594,1359.1291022199998,4979.87890625,7180,0.001,,
273,4327,147753,0.24948324263095856,-0.6784580945968628,72.29,1182128,-329.0083923339844,997.3822989499998,4343.55908203125,7184,0.001,,
273,4328,147787,0.2489079087972641,-0.4647747576236725,72.47,1182400,-403.9638366699219,994.57213696,2438.29345703125,7188,0.001,,
273,4329,147817,0.24954141676425934,0.6357398629188538,72.05,1182640,-431.5747985839844,997.9752084899998,2205.67236328125,7192,0.001,,
273,4330,147858,0.25117799639701843,0.2899091839790344,72.22,1182968,-425.2832946777344,997.7285388499997,4587.82861328125,7196,0.001,,
273,4331,147878,0.2518252730369568,0.6498357653617859,72.33,1183128,-355.743408203125,1036.53427775,3374.358154296875,7200,0.001,,
273,4332,147921,0.25281262397766113,0.16621747612953186,73.9,1183472,-374.01776123046875,909.65168926,1994.8050537109375,7204,0.001,,
273,4333,147947,0.252502977848053,-0.08799800276756287,73.83,1183680,-448.33038330078125,874.11566894,2936.99755859375,7208,0.001,,
273,4334,147986,0.251777321100235,-0.7055776119232178,73.77,1183992,-390.23260498046875,874.71351209,3372.67529296875,7212,0.001,,
273,4335,148011,0.25155016779899597,-0.4324222207069397,73.3,1184192,-335.942626953125,949.53277225,2394.898681640625,7216,0.001,,
273,4335,148039,0.2508581578731537,0.35592877864837646,73.2,1184416,-359.4407043457031,950.79215226,1794.023681640625,7220,0.001,,
273,4336,148072,0.24962061643600464,-0.631449818611145,74.29,1184680,-350.6346740722656,905.49088071,2422.600830078125,7224,0.001,,
273,4337,148088,0.24888209998607635,-0.9424293041229248,64.64,1184808,-294.6499938964844,968.28999895,4362.705078125,7228,0.001,,
273,4338,148132,0.24756304919719696,-0.6697384715080261,64.51,1185160,-379.66204833984375,968.1980779099999,2873.060546875,7232,0.001,,
273,4338,148159,0.24648725986480713,0.19120994210243225,64.65,1185376,-260.48175048828125,967.9367311500002,2303.461669921875,7236,0.001,,
273,4339,148182,0.24554921686649323,-0.021707214415073395,64.69,1185560,-287.30609130859375,967.1983240700001,2696.5390625,7240,0.001,,
273,4340,148219,0.2433052808046341,-0.18807944655418396,68.25,1185856,-328.2621765136719,952.6351063700001,2277.180908203125,7244,0.001,,
273,4340,148237,0.24224644899368286,-0.9967517852783203,66.19,1186000,-341.58929443359375,966.5820984400001,2403.11962890625,7248,0.001,,
273,4341,148270,0.24026858806610107,0.07442250847816467,66.13,1186264,-291.1368408203125,967.9589639600002,2258.56103515625,7252,0.001,,
273,4342,148293,0.23933729529380798,-0.6883998513221741,66.16,1186448,-308.73626708984375,968.6180012400004,4618.892578125,7256,0.001,,
273,4343,148316,0.2387344241142273,0.7096244692802429,66.06,1186632,-357.87078857421875,970.8385708600003,2520.546142578125,7260,0.001,,
273,4344,148347,0.23938120901584625,0.5432857871055603,65.21,1186880,-311.80596923828125,1029.6878526699998,1272.0848388671875,7264,0.001,,
273,4344,148380,0.24042868614196777,0.2958725094795227,65.36,1187144,-332.8818054199219,1027.6513055299997,1335.614501953125,7268,0.001,,
273,4345,148408,0.2406921684741974,0.6889540553092957,65.21,1187368,-361.61468505859375,1029.35628047,1836.51416015625,7272,0.001,,
273,4346,148431,0.24072657525539398,0.8462750315666199,65.24,1187552,-289.412353515625,1020.3666019799998,1977.951171875,7276,0.001,,
273,4347,148479,0.24161343276500702,0.47868263721466064,64.45,1187936,-356.64190673828125,1022.6246915700001,2880.37109375,7280,0.001,,
273,4347,148490,0.24215222895145416,0.3793550133705139,55.92,1188024,-385.05096435546875,1379.6713136,2598.2548828125,7284,0.001,,
273,4349,148532,0.24424344301223755,0.14059311151504517,60.37,1188360,-288.9493103027344,1338.3532736,2556.79833984375,7288,0.001,,
273,4349,148563,0.245602548122406,0.13796955347061157,60.31,1188608,-288.34259033203125,1339.0519596100003,2688.530029296875,7292,0.001,,
273,4350,148586,0.24649839103221893,-0.25190630555152893,60.81,1188792,-343.6641845703125,1335.7335824300003,2444.0078125,7296,0.001,,
273,4351,148613,0.2464597076177597,-0.432659387588501,60.91,1189008,-396.83209228515625,1336.1319293099996,2930.8779296875,7300,0.001,,
273,4351,148633,0.24585749208927155,-0.3702183961868286,59.28,1189168,-310.2016296386719,1463.3639899100003,2721.69482421875,7304,0.001,,
273,4352,148667,0.24412043392658234,-0.9757409691810608,59.11,1189440,-384.259765625,1469.00236245,3038.864501953125,7308,0.001,,
273,4353,148696,0.24231328070163727,0.28265127539634705,59.34,1189672,-313.0331726074219,1499.3459144300002,2902.1845703125,7312,0.001,,
273,4354,148716,0.24131008982658386,-0.1711369752883911,58.79,1189832,-352.33917236328125,1537.1410540699997,2189.93017578125,7316,0.001,,
273,4354,148737,0.23996487259864807,-0.7037317156791687,58.87,1190000,-422.293212890625,1536.2078701,4494.71875,7318,0.001,,
,,,,,,1190000,,,,,,1610.3880265999999,53.6
273,4355,148744,0.23930492997169495,-0.18475477397441864,58.86,1190056,-408.1053771972656,1536.2455835499998,1601.9039306640625,7320,0.001,,
273,4356,148772,0.2373335063457489,-0.24487163126468658,57.81,1190280,-382.5306091308594,1581.7895029000003,3224.4677734375,7324,0.001,,
273,4357,148806,0.23519247770309448,-0.05490562319755554,57.93,1190552,-393.303955078125,1580.0760227100002,1698.7919921875,7328,0.001,,
273,4357,148825,0.234094500541687,-0.21337926387786865,58.11,1190704,-467.17779541015625,1579.41543919,1759.6488037109375,7332,0.001,,
273,4358,148864,0.23334212601184845,0.3670264482498169,60.12,1191016,-462.7154846191406,1534.32667401,1951.8583984375,7336,0.001,,
273,4359,148882,0.23328851163387299,-0.9712530970573425,60.53,1191160,-463.7582702636719,1529.9005893600001,1752.09326171875,7340,0.001,,
273,4360,148913,0.23271912336349487,-0.07287722826004028,56.48,1191408,-418.7056884765625,1548.1676566499998,1282.0693359375,7344,0.001,,
273,4360,148928,0.23254446685314178,0.17192424833774567,56.5,1191528,-450.6953125,1547.23613538,1510.719482421875,7348,0.001,,
273,4361,148956,0.23237013816833496,-0.24785950779914856,56.55,1191752,-368.071044921875,1546.5100591900002,1881.710693359375,7352,0.001,,
273,4362,148984,0.23237933218479156,0.11567506194114685,56.6,1191976,-366.15283203125,1546.6180658999997,3083.166259765625,7356,0.001,,
273,4362,149003,0.2326892465353012,0.29283931851387024,56.8,1192128,-373.1507873535156,1544.56058077,1995.6414794921875,7360,0.001,,
273,4363,149028,0.233878493309021,0.7252174615859985,57.09,1192328,-359.51544189453125,1542.57916414,2832.66357421875,7364,0.001,,
273,4363,149045,0.23513363301753998,1.0503818988800049,56.57,1192464,-382.9629821777344,1547.7782228400001,1339.2181396484375,7368,0.001,,
273,4364,149076,0.23797035217285156,0.20259377360343933,56.81,1192712,-386.0622253417969,1498.29502158,2371.89599609375,7372,0.001,,
273,4365,149089,0.23941192030906677,0.6396250128746033,56.73,1192816,-369.8023376464844,1505.7588260600003,6870.75390625,7376,0.001,,
273,4366,149130,0.243883416056633,0.5313215255737305,56.3,1193144,-377.5649719238281,1512.3996795299995,4786.31787109375,7380,0.001,,
273,4366,149139,0.2449166178703308,0.5278910398483276,56.16,1193216,-380.1478271484375,1514.48647265,4668.728515625,7384,0.001,,
273,4367,149175,0.24860674142837524,1.2224417924880981,51.83,1193504,-397.6361083984375,1554.2362969499998,3317.70849609375,7388,0.001,,
273,4367,149188,0.25014063715934753,0.4825490117073059,51.69,1193608,-336.1898193359375,1555.26818369,2534.240234375,7392,0.001,,
273,4368,149227,0.2540037930011749,0.7988486289978027,51.3,1193920,-365.8619689941406,1555.3581851899999,2376.982421875,7396,0.001,,
273,4369,149241,0.2552598714828491,1.2866719961166382,51.29,1194032,-436.15838623046875,1554.6955948600005,1535.595703125,7400,0.001,,
273,4369,149273,0.2589513957500458,0.08495451509952545,51.42,1194288,-389.55487060546875,1553.3420627300002,1980.756103515625,7404,0.001,,
273,4370,149285,0.2599191963672638,0.38695138692855835,50.93,1194384,-385.80419921875,1556.77303309,3665.382568359375,7408,0.001,,
273,4371,149320,0.26119303703308105,-0.36937177181243896,50.86,1194664,-340.54339599609375,1556.5884883899998,3087.293212890625,7412,0.001,,
273,4371,149328,0.261231005191803,-0.16927415132522583,50.75,1194728,-406.6397705078125,1558.30405428,1923.94482421875,7416,0.001,,
273,4372,149367,0.2604326605796814,-1.0352060794830322,50.8,1195040,-415.32073974609375,1559.1410013599996,1679.062255859375,7420,0.001,,
273,4372,149374,0.25991302728652954,-0.8534169793128967,50.96,1195096,-387.21435546875,1557.7614879999996,2391.419189453125,7424,0.001,,
273,4374,149425,0.2570679485797882,-0.17295245826244354,51.17,1195504,-375.05157470703125,1557.2515542200001,2315.378173828125,7428,0.001,,
273,4375,149462,0.25506824254989624,-0.7068116068840027,51.3,1195800,-331.39013671875,1557.61667557,3312.436279296875,7432,0.001,,
273,4375,149487,0.2532516419887543,-0.8347519636154175,49.6,1196000,-322.78143310546875,1599.7911298700003,5744.6787109375,7436,0.001,,
273,4376,149524,0.24999092519283295,-0.5367060303688049,49.47,1196296,-349.5184326171875,1602.1581855199997,2095.15087890625,7440,0.001,,
273,4377,149543,0.24876198172569275,-0.44326940178871155,49.03,1196448,-339.0312805175781,1571.6846133399997,2172.22314453125,7444,0.001,,
273,4378,149580,0.24752984941005707,-0.14692223072052002,49.06,1196744,-386.7845458984375,1572.2298086900003,2691.42626953125,7448,0.001,,
273,4379,149610,0.24759992957115173,-0.0070488303899765015,49.92,1196984,-380.29718017578125,1564.3547497000002,3098.6611328125,7452,0.001,,
273,4379,149631,0.2473786622285843,0.4691759943962097,49.85,1197152,-389.44598388671875,1565.19333273,3386.13720703125,7456,0.001,,
273,4380,149662,0.24702845513820648,-0.37716639041900635,49.79,1197400,-281.8798828125,1564.4581789199997,6846.6376953125,7460,0.001,,
273,4381,149685,0.24601194262504578,-0.8861157894134521,49.71,1197584,-369.930908203125,1565.06476413,2346.497802734375,7464,0.001,,
273,4382,149718,0.24392090737819672,-0.05950915813446045,49.99,1197848,-326.8405456542969,1561.3347467899994,3204.16259765625,7468,0.001,,
273,4382,149741,0.24272261559963226,0.18581029772758484,49.67,1198032,-366.2690734863281,1610.9770724100003,2389.16650390625,7472,0.001,,
273,4383,149777,0.24206694960594177,0.13978083431720734,49.73,1198320,-345.947265625,1608.8000742499999,2085.506591796875,7476,0.001,,
273,4384,149812,0.24189965426921844,0.051087766885757446,50.01,1198600,-381.16644287109375,1606.0533703999995,2098.8232421875,7480,0.001,,
273,4385,149838,0.242140993475914,-0.0008713603019714355,49.77,1198808,-379.8214416503906,1606.99227587,2991.413330078125,7484,0.001,,
273,4386,149880,0.24227575957775116,-0.4491748809814453,49.65,1199144,-386.86114501953125,1609.23134547,13820.259765625,7488,0.001,,
273,4387,149921,0.24356164038181305,1.211905598640442,51.21,1199472,-344.44677734375,1587.0154415099998,3225.662353515625,7492,0.001,,
273,4388,149943,0.24536508321762085,0.7483068704605103,52.16,1199648,-380.4724426269531,1555.3208236099997,2237.39599609375,7496,0.001,,
273,4388,149971,0.2478373944759369,0.7712064385414124,51.92,1199872,-412.57171630859375,1556.6892179999995,2255.10302734375,7500,0.001,,
273,4389,149987,0.24883726239204407,0.4298156201839447,51.94,1200000,-362.9273681640625,1555.3144421,1552.9547119140625,7502,0.001,,
,,,,,,1200000,,,,,,1654.6846766000003,46.4
273,4390,149999,0.24956980347633362,0.722520649433136,51.86,1200096,-389.814208984375,1555.9105581499998,2328.45166015625,7504,0.001,,
273,4391,150021,0.2511606812477112,1.381641149520874,57.89,1200272,-395.09881591796875,1503.1005202300003,4486.97314453125,7508,0.001,,
273,4391,150048,0.25470685958862305,1.2029000520706177,58.1,1200488,-367.16473388671875,1501.8989498400001,5047.58203125,7512,0.001,,
273,4392,150080,0.26023972034454346,1.2678577899932861,58.18,1200744,-414.211181640625,1502.0206830199998,1437.075927734375,7516,0.001,,
273,4393,150105,0.26460543274879456,1.1305408477783203,58.47,1200944,-385.0798645019531,1495.2016745,2183.828125,7520,0.001,,
273,4394,150141,0.2704492211341858,0.4656943082809448,58.5,1201232,-378.2859191894531,1494.9410685100004,4117.55322265625,7524,0.001,,
273,4395,150179,0.2752740681171417,0.9888880252838135,58.17,1201536,-338.308837890625,1497.2561753399998,2781.051513671875,7528,0.001,,
273,4396,150203,0.27816587686538696,0.01569676399230957,58.7,1201728,-388.47418212890625,1489.4988048099997,2917.9716796875,7532,0.001,,
273,4396,150230,0.27928829193115234,-0.16984781622886658,58.72,1201944,-408.2124328613281,1460.1588090000002,1327.1466064453125,7536,0.001,,
273,4397,150254,0.27824118733406067,-0.40169307589530945,58.3,1202136,-409.62744140625,1462.45922009,2877.52197265625,7540,0.001,,
273,4398,150277,0.277286559343338,-0.1065535694360733,58.35,1202320,-333.4551696777344,1497.1739504600002,2819.125,7544,0.001,,
273,4399,150316,0.2752569317817688,-0.24364976584911346,58.39,1202632,-388.56195068359375,1496.94341186,2373.84033203125,7548,0.001,,
273,4399,150334,0.27407968044281006,-0.2835269570350647,57.66,1202776,-390.8070068359375,1502.43888613,2314.17626953125,7552,0.001,,
273,4400,150378,0.2710816562175751,-0.13432756066322327,57.93,1203128,-305.51129150390625,1452.7366141000002,1965.3685302734375,7556,0.001,,
273,4401,150409,0.2707378566265106,-0.2384757697582245,58.33,1203376,-368.7914733886719,1447.9109606800005,2426.41015625,7560,0.001,,
273,4402,150427,0.2701209485530853,-0.9599341154098511,58.29,1203520,-400.4176025390625,1447.0747236399995,1926.694091796875,7564,0.001,,
273,4403,150469,0.26613283157348633,-1.5387587547302246,58.07,1203856,-326.09869384765625,1450.6111016700004,2101.11376953125,7568,0.001,,
273,4404,150507,0.26125460863113403,-0.9661177396774292,58.15,1204160,-305.0290832519531,1449.66757094,2781.8427734375,7572,0.001,,
273,4404,150525,0.2588709890842438,-0.984018862247467,58.2,1204304,-386.95556640625,1450.7490346699997,4059.2197265625,7576,0.001,,
273,4405,150554,0.25513094663619995,-0.46993088722229004,59.18,1204536,-253.87669372558594,1444.5633948499997,2003.5860595703125,7580,0.001,,
273,4406,150581,0.25236889719963074,-0.22496724128723145,59.26,1204752,-363.604248046875,1445.3783141900003,2396.95654296875,7584,0.001,,
273,4406,150607,0.2505338191986084,0.3019103705883026,59.3,1204960,-385.3328857421875,1445.2927528900002,2135.32666015625,7588,0.001,,
273,4407,150639,0.24939949810504913,-0.5888208746910095,57.9,1205216,-416.01104736328125,1465.15290958,2337.638916015625,7592,0.001,,
273,4408,150670,0.24869446456432343,-0.43895551562309265,56.88,1205464,-384.3630065917969,1498.0220908599995,1651.4041748046875,7596,0.001,,
273,4409,150701,0.2484647035598755,0.3936770558357239,57.11,1205712,-349.54571533203125,1497.1052808700001,2269.375,7600,0.001,,
273,4410,150736,0.2479427307844162,-0.7067762613296509,57.85,1205992,-382.9526062011719,1492.9358809100004,2218.0732421875,7604,0.001,,
273,4410,150752,0.24721437692642212,-0.40317946672439575,52.0,1206120,-380.01165771484375,1543.71943727,1985.391357421875,7608,0.001,,
273,4411,150790,0.2456059753894806,0.19281649589538574,51.7,1206424,-374.3116455078125,1546.23622605,2795.34423828125,7612,0.001,,
273,4412,150798,0.24549774825572968,0.2708272933959961,59.13,1206488,-370.93194580078125,1469.4240477499998,2632.6142578125,7616,0.001,,
273,4413,150846,0.24527418613433838,-0.13532672822475433,59.04,1206872,-429.10565185546875,1474.1310430099998,1788.778076171875,7620,0.001,,
273,4414,150879,0.24480564892292023,-0.047422587871551514,59.28,1207136,-397.7677917480469,1472.1621681299994,2458.48193359375,7624,0.001,,
273,4415,150921,0.24406199157238007,0.4130111634731293,59.56,1207472,-331.4521484375,1468.0321746599998,2315.5126953125,7628,0.001,,
